orbit_lat,orbit_lon,orbit_alt_km,power_battery_pct,power_solar_efficiency,power_fuel_pct,thermal_temp_c,compute_cpu_pct,compute_mem_pct,comms_signal_dbm,comms_snr_db,comms_noise_floor_db,comms_frequency_mhz,comms_latency_ms,comms_packet_loss_pct,command_seq_delta,auth_token_is_valid,security_auth_failures_last_min,security_active_sessions,label
0.0947,0.0635,550.11,87.694,0.956,76.016,21.315,36.567,48.723,-87.05683875478121,12.434138355259938,-92.94090908505318,2245.523,344.7796666666667,3.0886666666666667,1,1,0,1,comm_link_degradation
0.0948,0.0635,550.11,87.2,0.953,76.0,21.281,37.463,48.992,-87.93057760066934,12.206848803752777,-92.70940135363581,2245.517,336.3267777777778,2.9114444444444447,1,1,0,1,comm_link_degradation
0.0948,0.0636,550.11,87.003,0.946,75.995,20.898,35.744,45.618,-86.95513499768286,12.72071634280311,-93.49198601355486,2245.517,337.8058888888889,3.0112222222222225,1,1,0,1,comm_link_degradation
0.0949,0.0636,550.15,87.266,0.945,76.003,20.64,34.377,47.685,-85.75223215415735,10.745590238989461,-92.99833083642964,2245.511,344.51599999999996,2.782,1,1,0,1,comm_link_degradation
0.095,0.0637,550.12,87.423,0.946,76.041,20.168,35.685,48.816,-85.21138475530788,11.703991401980959,-93.47714498036233,2245.541,335.27511111111113,2.751777777777778,1,1,0,1,comm_link_degradation
0.0951,0.0637,550.12,87.506,0.939,76.065,20.433,31.957,49.973,-82.51603269877062,12.378472892987357,-93.42127396312614,2245.545,350.1192222222222,2.900555555555556,1,1,0,1,comm_link_degradation
0.0951,0.0638,550.1,87.776,0.929,76.042,21.154,32.844,48.543,-80.37595987370226,11.77083132753429,-93.69910819160758,2245.567,341.77333333333337,3.088333333333333,1,1,0,1,comm_link_degradation
0.0952,0.0638,550.08,87.858,0.916,76.035,20.592,31.871,49.15,-79.97016442013674,9.27646129970874,-94.58575732088207,2245.549,346.24944444444446,3.168111111111111,1,1,0,1,comm_link_degradation
0.0954,0.0639,550.05,87.401,0.921,76.042,20.372,33.618,49.243,-81.01684418954821,11.056966473795566,-94.49682330936346,2245.497,340.97655555555554,3.131888888888889,1,1,0,1,comm_link_degradation
0.0954,0.064,550.05,87.687,0.929,76.022,20.045,34.976,48.857,-82.8193316099129,10.812461579833748,-93.57504166599134,2245.497,338.01966666666664,3.0566666666666666,1,1,0,1,comm_link_degradation
0.0955,0.064,550.1,87.652,0.92,75.991,20.383,38.312,47.735,-83.7408260519576,10.559089835085421,-92.86799106663692,2245.486,348.62977777777775,3.0694444444444446,1,1,0,1,comm_link_degradation
0.0956,0.0641,550.11,87.325,0.925,75.984,21.229,38.104,46.693,-84.03848211937223,11.058554916685209,-93.43077307569122,2245.5,352.2048888888889,3.1452222222222224,1,1,0,1,comm_link_degradation
0.0956,0.0641,550.03,86.746,0.923,75.984,21.556,38.914,47.446,-84.4744287072508,10.826892549039615,-93.83451903344329,2245.508,351.577,2.826,1,1,0,1,comm_link_degradation
0.0959,0.0642,550.06,86.746,0.923,76.009,20.894,34.833,46.797,-84.4276811713695,11.157637214854688,-94.46632306153276,2245.489,336.60411111111114,2.8627777777777776,1,1,0,1,comm_link_degradation
0.0959,0.0643,550.07,87.106,0.91,75.99,20.352,35.908,47.82,-86.35294933085704,10.705266989195035,-95.76190979232399,2245.508,337.37322222222224,2.9675555555555557,1,1,0,1,comm_link_degradation
0.096,0.0644,550.09,86.722,0.922,75.979,20.957,39.7,48.185,-85.65382593451778,10.103735784849118,-95.46437806471044,2245.473,340.0913333333333,3.0213333333333328,1,1,0,1,comm_link_degradation
0.0961,0.0644,550.12,86.823,0.928,76.01,21.002,39.945,48.558,-86.00013976775077,9.556252418005718,-94.76223781606447,2245.499,311.9704444444444,3.040111111111111,1,1,0,1,comm_link_degradation
0.0962,0.0645,550.11,86.571,0.912,76.021,21.692,38.451,48.391,-84.23203270461168,9.608844973572896,-96.43157857091805,2245.489,316.26855555555557,2.788888888888889,1,1,0,1,comm_link_degradation
0.0962,0.0645,550.09,86.865,0.924,75.984,20.783,35.001,47.907,-85.41064846232686,10.99676459960912,-96.06454044243239,2245.472,326.06966666666665,2.883666666666666,1,1,0,1,comm_link_degradation
0.0963,0.0645,550.07,87.25,0.926,75.975,20.574,33.327,47.802,-85.0449019834968,10.635386872780657,-95.73775500597675,2245.43,328.8817777777778,2.7824444444444447,1,1,0,1,comm_link_degradation
0.0964,0.0646,550.02,87.971,0.915,75.965,20.837,35.745,48.835,-86.98000977061827,10.5088225773229,-96.73131276170146,2245.433,337.2738888888889,2.9932222222222222,1,1,0,1,comm_link_degradation
0.0964,0.0646,550.01,88.004,0.901,75.952,21.146,35.878,50.102,-86.34307724293531,10.513862435971314,-96.28545493849393,2245.475,334.183,3.024,1,1,0,1,comm_link_degradation
0.0965,0.0647,550.02,87.994,0.905,75.953,21.314,36.076,47.893,-86.68157786721996,11.075251413581954,-95.46003370380613,2245.48,340.3071111111111,2.959777777777778,1,1,0,1,comm_link_degradation
0.0966,0.0647,549.96,87.915,0.906,75.965,21.262,35.719,49.417,-85.77426289480469,11.235665129018908,-95.61489579948108,2245.468,339.6492222222222,2.7085555555555563,1,1,0,1,comm_link_degradation
0.0966,0.0648,549.91,88.069,0.903,75.991,21.014,36.825,50.158,-85.0808110529051,11.828095008359913,-94.15360160091251,2245.484,331.63933333333335,2.6853333333333333,1,1,0,1,comm_link_degradation
0.0967,0.0648,549.99,87.887,0.924,76.003,21.27,38.349,50.131,-84.06439262866515,11.739398634215544,-94.70608209827869,2245.49,318.13744444444444,2.6801111111111107,1,1,0,1,comm_link_degradation
0.0968,0.0649,549.98,87.085,0.912,75.996,21.386,36.284,49.58,-84.29921960200312,11.996535937266525,-94.03037086120189,2245.457,318.4485555555556,2.632888888888889,1,1,0,1,comm_link_degradation
0.0968,0.0649,549.93,87.055,0.905,76.015,21.817,36.42,48.722,-84.06507059345812,10.382664084797142,-94.40992034755891,2245.479,321.80966666666666,2.5276666666666663,1,1,0,1,comm_link_degradation
0.0969,0.065,549.98,87.198,0.907,76.027,22.009,32.728,48.099,-84.69364874459177,12.198572580141493,-94.75042769904934,2245.467,321.0177777777778,2.7034444444444445,1,1,0,1,comm_link_degradation
0.0972,0.0652,550.0,86.601,0.891,76.007,21.573,34.352,49.504,-84.18280293485381,13.689426305191889,-94.05285208662906,2245.45,325.03988888888887,2.785222222222222,1,1,0,1,comm_link_degradation
0.0974,0.0653,549.98,86.239,0.893,76.003,20.845,32.671,49.366,-83.32940207359358,14.257329836116602,-93.9216911777701,2245.474,316.302,2.768,1,1,0,1,comm_link_degradation
0.0975,0.0654,549.93,86.273,0.889,75.973,20.819,31.6,49.072,-83.64203515599438,15.233963842340545,-94.39724229113682,2245.467,331.70011111111114,2.626777777777778,1,1,0,1,comm_link_degradation
0.0977,0.0655,549.89,86.159,0.884,75.942,20.117,30.158,48.782,-84.35065479278207,15.692561223652133,-94.00014367176293,2245.455,341.1622222222222,2.604555555555556,1,1,0,1,comm_link_degradation
0.0978,0.0655,549.88,86.204,0.883,75.991,20.113,30.252,49.261,-83.07491564065312,14.682833603191273,-94.15391422214873,2245.452,332.67533333333336,2.5083333333333333,1,1,0,1,comm_link_degradation
0.0979,0.0656,549.86,86.055,0.883,75.947,20.306,32.016,49.433,-82.44456800281783,14.145830113972137,-94.35183816797922,2245.469,324.1224444444444,2.5661111111111117,1,1,0,1,comm_link_degradation
0.098,0.0657,549.87,86.281,0.893,75.938,20.639,32.146,48.619,-82.15831769669465,14.95979056083905,-93.12624057148042,2245.467,322.26755555555553,2.567888888888889,1,1,0,1,comm_link_degradation
0.0981,0.0657,549.88,85.955,0.915,75.931,20.615,31.748,48.529,-83.29041106288149,15.301423773818275,-92.89303813572613,2245.456,314.82966666666664,2.5166666666666666,1,1,0,1,comm_link_degradation
0.0981,0.0658,549.92,86.031,0.918,75.946,20.354,30.158,46.146,-82.61003012835978,15.51704671389184,-93.19600032146907,2245.426,330.2407777777778,2.751444444444445,1,1,0,1,comm_link_degradation
0.0982,0.0658,549.94,86.45,0.917,75.928,20.773,29.429,48.395,-83.39557339090024,14.772267382477994,-92.74305587706071,2245.436,324.5108888888889,2.771222222222222,1,1,0,1,comm_link_degradation
0.0983,0.0659,549.91,86.894,0.927,75.948,21.189,31.444,48.699,-82.14427266282017,15.500314581344833,-92.71213331177208,2245.456,343.22,3.057,1,1,0,1,comm_link_degradation
0.0986,0.0661,549.93,87.255,0.941,75.957,21.227,31.405,47.38,-82.92553507370604,15.167238750086334,-93.60082597480034,2245.505,344.6091111111111,2.9487777777777775,1,1,0,1,comm_link_degradation
0.0987,0.0661,549.9,86.842,0.939,75.989,20.593,31.616,44.703,-85.17587360052498,15.451515080119062,-95.01790830203313,2245.537,346.7692222222222,3.0895555555555556,1,1,0,1,comm_link_degradation
0.0989,0.0663,549.96,86.581,0.946,76.002,20.483,32.39,43.446,-83.32754671762366,15.459507745381558,-94.71673719799233,2245.536,345.8953333333333,2.8913333333333333,1,1,0,1,comm_link_degradation
0.099,0.0663,549.95,86.552,0.952,76.036,20.308,30.623,43.987,-84.65991176157362,15.486744546757631,-94.98745018840677,2245.563,347.5204444444444,2.8021111111111114,1,1,0,1,comm_link_degradation
0.0991,0.0664,549.89,86.506,0.948,76.041,20.637,31.698,46.379,-85.53496264502613,15.35620873104255,-93.76807225780371,2245.558,355.22155555555554,2.7068888888888885,1,1,0,1,comm_link_degradation
0.0991,0.0664,549.98,86.322,0.942,76.014,20.384,33.34,45.963,-84.59775604106976,15.114091434436974,-93.92574319823669,2245.559,344.3066666666667,2.9526666666666666,1,1,0,1,comm_link_degradation
0.0992,0.0665,549.98,86.449,0.943,75.984,20.257,35.363,45.865,-84.40325796499984,12.826769343677931,-93.30766213738558,2245.539,336.5567777777778,2.928444444444444,1,1,0,1,comm_link_degradation
0.0993,0.0665,550.03,86.695,0.927,75.986,20.15,38.202,48.491,-84.1001204261277,12.399683880068324,-93.1366191041264,2245.547,342.9408888888889,2.970222222222222,1,1,0,1,comm_link_degradation
0.0993,0.0666,550.03,86.013,0.926,75.982,20.204,39.645,49.926,-84.90977148898207,12.743886891474169,-93.11084660954464,2245.517,354.455,3.0439999999999996,1,1,0,1,comm_link_degradation
0.0994,0.0666,550.07,86.011,0.925,75.986,20.068,41.873,50.417,-85.71388033122284,12.497499587768964,-93.0384934560886,2245.504,348.63811111111113,2.825777777777778,1,1,0,1,comm_link_degradation
0.0995,0.0667,549.97,85.815,0.929,75.964,20.417,41.728,50.421,-85.66103904462061,13.194486767649241,-93.71974713251286,2245.505,341.5612222222222,2.9115555555555552,1,1,0,1,comm_link_degradation
0.0995,0.0667,550.03,86.419,0.923,75.98,20.03,41.95,50.541,-85.89380464644772,13.617967449323352,-95.07316035429153,2245.519,339.64233333333334,2.957333333333333,1,1,0,1,comm_link_degradation
0.0997,0.0668,549.98,87.155,0.929,76.001,20.516,42.974,50.211,-85.53232027794807,11.583744503150069,-93.81859465716653,2245.556,333.00244444444445,2.986111111111111,1,1,0,1,comm_link_degradation
0.0998,0.0669,549.93,86.445,0.937,76.035,20.565,41.053,49.578,-85.62115473982213,13.730587578001636,-94.41683441685176,2245.561,338.7175555555555,2.9708888888888887,1,1,0,1,comm_link_degradation
0.0999,0.0669,549.97,86.448,0.929,76.001,20.314,36.448,46.053,-86.55821573674586,12.793735606886202,-93.9531128488083,2245.541,337.5396666666667,2.9636666666666667,1,1,0,1,comm_link_degradation
0.0999,0.067,550.06,86.496,0.94,75.972,19.524,35.007,44.916,-85.08240686519841,13.379432148193407,-94.38636228008622,2245.521,336.80477777777776,3.3714444444444442,1,1,0,1,comm_link_degradation
0.1,0.067,550.11,85.921,0.945,75.987,19.064,33.291,44.471,-86.89900110038717,14.003419497435956,-93.50409779276967,2245.534,342.0098888888889,3.2472222222222227,1,1,0,1,comm_link_degradation
0.1001,0.0671,550.01,85.821,0.936,75.98,19.31,35.966,46.219,-86.40343430277481,13.870581156402107,-93.8418608935696,2245.52,340.463,3.093,1,1,0,1,comm_link_degradation
0.1001,0.0671,550.09,86.225,0.942,75.998,19.829,35.441,44.762,-86.27615204150578,13.454878689741273,-92.98247404301395,2245.529,351.17111111111114,3.332777777777778,1,1,0,1,comm_link_degradation
0.1002,0.0672,550.09,86.114,0.922,75.986,20.008,34.058,44.407,-85.01101175295773,14.144375595010798,-93.37806788561838,2245.487,355.3102222222222,3.0995555555555554,1,1,0,1,comm_link_degradation
0.1003,0.0672,550.07,86.186,0.919,75.974,20.018,36.954,45.797,-86.1919586266813,14.68724416645378,-93.6851966503725,2245.519,366.1863333333333,3.2053333333333334,1,1,0,1,comm_link_degradation
0.1003,0.0672,550.07,86.402,0.919,75.963,20.425,34.803,44.557,-87.93694620766496,17.07231038923265,-93.71081577895332,2245.51,365.87944444444446,3.2421111111111114,1,1,0,1,comm_link_degradation
0.1004,0.0673,549.96,86.131,0.921,75.97,20.485,34.79,46.235,-87.7377180608321,15.034086019569799,-93.70500150276501,2245.498,347.99255555555555,3.379888888888889,1,1,0,1,comm_link_degradation
0.1004,0.0673,549.88,86.114,0.924,75.975,20.853,31.627,43.978,-88.79448207859717,13.304849089060136,-93.52884112706204,2245.515,349.96566666666666,3.312666666666667,1,1,0,1,comm_link_degradation
0.1005,0.0674,549.79,86.23,0.915,76.002,20.932,34.85,44.498,-87.98291775366917,13.76457560232347,-94.16166856564098,2245.529,337.52777777777777,3.2724444444444445,1,1,0,1,comm_link_degradation
0.1006,0.0674,549.78,85.906,0.912,75.984,20.621,32.709,45.911,-88.17941790569093,12.466040263632372,-94.3018864574397,2245.497,338.2638888888889,3.1522222222222225,1,1,0,1,comm_link_degradation
0.1006,0.0675,549.87,85.833,0.911,75.963,20.649,30.228,44.615,-90.29163273460199,11.800925860958952,-93.28689466864127,2245.5,340.36199999999997,2.919,1,1,0,1,comm_link_degradation
0.1007,0.0675,549.91,86.153,0.922,75.991,21.292,28.378,46.041,-88.3517835298497,12.544446494345122,-94.1027756176218,2245.509,345.4961111111111,2.8547777777777785,1,1,0,1,comm_link_degradation
0.1008,0.0676,549.95,86.119,0.919,75.98,21.183,31.247,47.504,-89.00951977784167,11.864118659587795,-93.32255648509144,2245.529,338.0422222222222,2.9875555555555553,1,1,0,1,comm_link_degradation
0.1009,0.0676,549.9,86.534,0.941,75.986,21.554,32.748,48.136,-91.00292108191314,11.396066771872205,-93.60506669169312,2245.533,332.7373333333333,2.9293333333333336,1,1,0,1,comm_link_degradation
0.1009,0.0676,549.89,87.059,0.926,75.976,20.734,33.333,48.313,-89.6776704881558,10.447319759710444,-94.18745432002372,2245.527,328.36844444444444,3.064111111111111,1,1,0,1,comm_link_degradation
0.101,0.0677,549.96,86.73,0.91,75.972,20.703,32.579,47.939,-90.05510093711062,11.169020642098381,-94.8929370994032,2245.524,319.6095555555556,3.089888888888889,1,1,0,1,comm_link_degradation
0.1011,0.0677,549.92,86.754,0.896,75.972,21.077,32.18,47.311,-90.09461717278464,11.9257736768288,-95.20664412605115,2245.503,324.69666666666666,3.0556666666666668,1,1,0,1,comm_link_degradation
0.1011,0.0678,549.93,86.887,0.899,75.961,21.477,29.756,49.712,-88.62346148242847,11.46050489596175,-95.0647920151046,2245.526,330.0227777777778,3.0044444444444443,1,1,0,1,comm_link_degradation
0.1012,0.0678,549.92,87.443,0.888,75.948,21.48,27.347,49.359,-88.84287256722926,12.388045349701258,-94.03598542252753,2245.546,326.8708888888889,2.7412222222222216,1,1,0,1,comm_link_degradation
0.1012,0.0679,549.93,87.211,0.896,75.917,21.504,26.127,47.349,-88.45695187626487,13.089067470799169,-94.84429306388726,2245.568,318.273,2.896,1,1,0,1,comm_link_degradation
0.1013,0.0679,549.96,87.26,0.908,75.962,21.498,23.556,48.263,-88.2793786093763,11.47592909203756,-95.52063670580453,2245.575,316.9631111111111,3.023777777777778,1,1,0,1,comm_link_degradation
0.1014,0.068,549.98,87.277,0.923,75.982,21.287,23.251,46.291,-88.24690817154386,12.083150574277465,-95.91648401542932,2245.556,322.11322222222225,2.852555555555555,1,1,0,1,comm_link_degradation
0.1015,0.068,549.97,87.296,0.914,75.993,20.295,24.396,44.733,-88.73720753195101,12.643634305036002,-95.27570604247472,2245.571,310.7923333333334,2.7813333333333334,1,1,0,1,comm_link_degradation
0.1015,0.0681,549.95,87.925,0.916,76.004,19.977,28.461,48.098,-89.84710528994839,13.37317706234565,-93.69268809953009,2245.587,306.4324444444444,2.942111111111111,1,1,0,1,comm_link_degradation
0.1016,0.0681,549.98,87.943,0.904,75.989,19.7,26.329,46.106,-88.239358572417,13.831429181981418,-94.62638356107182,2245.591,320.9795555555555,2.814888888888889,1,1,0,1,comm_link_degradation
0.1018,0.0682,549.97,88.33,0.905,76.004,19.927,24.001,46.926,-85.00029235195494,13.124046644465915,-93.86353470620497,2245.565,319.6956666666667,2.7386666666666666,1,1,0,1,comm_link_degradation
0.102,0.0684,550.0,88.27,0.905,76.008,19.901,26.498,45.936,-85.20358385094268,14.085110364151264,-94.25993766550349,2245.536,318.36677777777777,2.9844444444444447,1,1,0,1,comm_link_degradation
0.1022,0.0685,549.97,87.685,0.903,76.042,20.291,25.133,46.201,-85.45199254753581,14.26682016569902,-93.53660752418486,2245.53,314.4948888888889,2.8952222222222224,1,1,0,1,comm_link_degradation
0.1024,0.0686,549.99,88.017,0.907,76.004,19.774,25.177,45.946,-86.1850947183809,14.368923801633013,-93.49226929153252,2245.581,318.60200000000003,2.9450000000000003,1,1,0,1,comm_link_degradation
0.1025,0.0687,549.9,88.025,0.919,76.037,19.846,23.299,46.09,-84.72633055550197,14.576990363898663,-93.31782063201953,2245.586,316.14311111111107,3.1497777777777776,1,1,0,1,comm_link_degradation
0.1026,0.0688,549.94,88.282,0.924,76.036,19.511,25.429,46.423,-85.76144807768858,13.231923770248935,-93.89000696757996,2245.56,326.4652222222222,3.164555555555555,1,1,0,1,comm_link_degradation
0.1027,0.0688,550.07,87.961,0.919,76.031,20.49,28.169,46.409,-85.08392985925686,12.8510809948434,-94.37698923351631,2245.577,326.1393333333333,3.0923333333333334,1,1,0,1,comm_link_degradation
0.1028,0.0689,550.0,87.708,0.915,75.995,21.097,30.233,45.262,-82.92889410485057,12.970293781375773,-93.92156739951643,2245.551,328.9654444444445,2.880111111111111,1,1,0,1,comm_link_degradation
0.1028,0.0689,550.05,87.764,0.906,75.98,20.962,31.41,44.189,-84.58620081442594,13.210493571427058,-93.67283968016183,2245.542,323.46355555555556,2.9958888888888886,1,1,0,1,comm_link_degradation
0.1029,0.069,550.09,87.85,0.902,75.957,21.193,27.47,45.436,-86.12084695897903,13.82724338863354,-94.14402037003386,2245.505,326.29266666666666,3.216666666666667,1,1,0,1,comm_link_degradation
0.103,0.069,550.02,87.554,0.916,75.957,21.038,27.148,44.896,-84.57210843298525,12.69617935188758,-93.72682489223897,2245.505,322.74877777777783,3.3304444444444448,1,1,0,1,comm_link_degradation
0.1031,0.0691,549.92,87.249,0.911,75.968,20.683,25.728,44.428,-86.19811296960376,12.287618435885886,-93.99500389900766,2245.51,339.5898888888889,3.357222222222222,1,1,0,1,comm_link_degradation
0.1031,0.0691,549.92,87.426,0.92,75.957,20.442,27.076,46.068,-84.31078160047107,11.788929755632394,-94.84949600008366,2245.532,334.387,3.168,1,1,0,1,comm_link_degradation
0.1032,0.0692,549.95,87.641,0.932,75.953,19.878,29.807,49.242,-85.29106283139458,12.580762434760338,-94.75863356105886,2245.514,335.2771111111111,3.282777777777778,1,1,0,1,comm_link_degradation
0.1033,0.0692,549.94,87.55,0.928,75.969,19.541,29.172,49.911,-85.34254039615546,11.963918378369575,-93.55646439814208,2245.499,344.4252222222222,3.397555555555556,1,1,0,1,comm_link_degradation
0.1033,0.0692,549.83,87.49,0.923,75.98,19.516,31.122,48.036,-84.14670396715853,11.892312324229044,-92.66424524903795,2245.546,336.58033333333333,3.2443333333333335,1,1,0,1,comm_link_degradation
0.1034,0.0693,549.95,87.466,0.924,76.001,19.401,34.403,47.361,-85.92934568406648,9.697794506703742,-91.97550348285203,2245.545,347.2964444444445,3.357111111111112,1,1,0,1,comm_link_degradation
0.1034,0.0693,549.93,87.264,0.926,76.019,18.762,35.062,49.544,-86.73573828020103,10.685708854794095,-92.38358981599359,2245.535,345.3015555555555,3.265888888888889,1,1,0,1,comm_link_degradation
0.1035,0.0694,549.93,87.507,0.921,76.01,19.496,34.601,49.249,-85.22032370643196,11.711314021546396,-92.83187421129928,2245.557,346.56466666666665,3.419666666666666,1,1,0,1,comm_link_degradation
